Date,Country ,Technology,SiteName,Volume,country,date,updatedby,updatetime
03/10/2024,GB,Gas,Pembroke-2,7200.0,Great Britain,2024-10-03,petroineos,2025-05-29 10:39:35.542306
04/10/2024,GB,Gas,Pembroke-2,5695.0,Great Britain,2024-10-04,petroineos,2025-05-29 10:39:35.542306
05/10/2024,GB,Gas,Pembroke-2,6325.0,Great Britain,2024-10-05,petroineos,2025-05-29 10:39:35.542306
06/10/2024,GB,Gas,Pembroke-2,5102.0,Great Britain,2024-10-06,petroineos,2025-05-29 10:39:35.542306
07/10/2024,GB,Gas,Pembroke-2,5521.0,Great Britain,2024-10-07,petroineos,2025-05-29 10:39:35.542306
08/10/2024,GB,Gas,Pembroke-2,7830.0,Great Britain,2024-10-08,petroineos,2025-05-29 10:39:35.542306
09/10/2024,GB,Gas,Pembroke-2,5308.0,Great Britain,2024-10-09,petroineos,2025-05-29 10:39:35.542306
10/10/2024,GB,Gas,Pembroke-2,7967.0,Great Britain,2024-10-10,petroineos,2025-05-29 10:39:35.542306
11/10/2024,GB,Gas,Pembroke-2,5252.0,Great Britain,2024-10-11,petroineos,2025-05-29 10:39:35.542306
12/10/2024,GB,Gas,Pembroke-2,5427.0,Great Britain,2024-10-12,petroineos,2025-05-29 10:39:35.542306
13/10/2024,GB,Gas,Pembroke-2,8909.0,Great Britain,2024-10-13,petroineos,2025-05-29 10:39:35.542306
14/10/2024,GB,Gas,Pembroke-2,8496.0,Great Britain,2024-10-14,petroineos,2025-05-29 10:39:35.542306
15/10/2024,GB,Gas,Pembroke-2,5425.0,Great Britain,2024-10-15,petroineos,2025-05-29 10:39:35.542306
16/10/2024,GB,Gas,Pembroke-2,5896.0,Great Britain,2024-10-16,petroineos,2025-05-29 10:39:35.542306
17/10/2024,GB,Gas,Pembroke-2,5248.0,Great Britain,2024-10-17,petroineos,2025-05-29 10:39:35.542306
18/10/2024,GB,Gas,Pembroke-2,7859.0,Great Britain,2024-10-18,petroineos,2025-05-29 10:39:35.542306
19/10/2024,GB,Gas,Pembroke-2,8594.0,Great Britain,2024-10-19,petroineos,2025-05-29 10:39:35.542306
20/10/2024,GB,Gas,Pembroke-2,5101.0,Great Britain,2024-10-20,petroineos,2025-05-29 10:39:35.542306
21/10/2024,GB,Gas,Pembroke-2,7183.0,Great Britain,2024-10-21,petroineos,2025-05-29 10:39:35.542306
22/10/2024,GB,Gas,Pembroke-2,5342.0,Great Britain,2024-10-22,petroineos,2025-05-29 10:39:35.542306
23/10/2024,GB,Gas,Pembroke-2,7113.0,Great Britain,2024-10-23,petroineos,2025-05-29 10:39:35.542306
24/10/2024,GB,Gas,Pembroke-2,7565.0,Great Britain,2024-10-24,petroineos,2025-05-29 10:39:35.542306
25/10/2024,GB,Gas,Pembroke-2,8524.0,Great Britain,2024-10-25,petroineos,2025-05-29 10:39:35.542306
26/10/2024,GB,Gas,Pembroke-2,5740.0,Great Britain,2024-10-26,petroineos,2025-05-29 10:39:35.542306
27/10/2024,GB,Gas,Pembroke-2,5803.0,Great Britain,2024-10-27,petroineos,2025-05-29 10:39:35.542306
28/10/2024,GB,Gas,Pembroke-2,8092.0,Great Britain,2024-10-28,petroineos,2025-05-29 10:39:35.542306
29/10/2024,GB,Gas,Pembroke-2,7813.0,Great Britain,2024-10-29,petroineos,2025-05-29 10:39:35.542306
30/10/2024,GB,Gas,Pembroke-2,6843.0,Great Britain,2024-10-30,petroineos,2025-05-29 10:39:35.542306
31/10/2024,GB,Gas,Pembroke-2,8543.0,Great Britain,2024-10-31,petroineos,2025-05-29 10:39:35.542306
01/11/2024,GB,Gas,Pembroke-2,6488.0,Great Britain,2024-11-01,petroineos,2025-05-29 10:39:35.542306
02/11/2024,GB,Gas,Pembroke-2,5205.0,Great Britain,2024-11-02,petroineos,2025-05-29 10:39:35.542306
03/11/2024,GB,Gas,Pembroke-2,6474.0,Great Britain,2024-11-03,petroineos,2025-05-29 10:39:35.542306
04/11/2024,GB,Gas,Pembroke-2,6167.0,Great Britain,2024-11-04,petroineos,2025-05-29 10:39:35.542306
05/11/2024,GB,Gas,Pembroke-2,6638.0,Great Britain,2024-11-05,petroineos,2025-05-29 10:39:35.542306
06/11/2024,GB,Gas,Pembroke-2,6121.0,Great Britain,2024-11-06,petroineos,2025-05-29 10:39:35.542306
07/11/2024,GB,Gas,Pembroke-2,5552.0,Great Britain,2024-11-07,petroineos,2025-05-29 10:39:35.542306
08/11/2024,GB,Gas,Pembroke-2,8057.0,Great Britain,2024-11-08,petroineos,2025-05-29 10:39:35.542306
09/11/2024,GB,Gas,Pembroke-2,6760.0,Great Britain,2024-11-09,petroineos,2025-05-29 10:39:35.542306
10/11/2024,GB,Gas,Pembroke-2,8622.0,Great Britain,2024-11-10,petroineos,2025-05-29 10:39:35.542306
11/11/2024,GB,Gas,Pembroke-2,8934.0,Great Britain,2024-11-11,petroineos,2025-05-29 10:39:35.542306
12/11/2024,GB,Gas,Pembroke-2,7066.0,Great Britain,2024-11-12,petroineos,2025-05-29 10:39:35.542306
13/11/2024,GB,Gas,Pembroke-2,6118.0,Great Britain,2024-11-13,petroineos,2025-05-29 10:39:35.542306
14/11/2024,GB,Gas,Pembroke-2,7338.0,Great Britain,2024-11-14,petroineos,2025-05-29 10:39:35.542306
15/11/2024,GB,Gas,Pembroke-2,7809.0,Great Britain,2024-11-15,petroineos,2025-05-29 10:39:35.542306
16/11/2024,GB,Gas,Pembroke-2,7956.0,Great Britain,2024-11-16,petroineos,2025-05-29 10:39:35.542306
17/11/2024,GB,Gas,Pembroke-2,8840.0,Great Britain,2024-11-17,petroineos,2025-05-29 10:39:35.542306
18/11/2024,GB,Gas,Pembroke-2,7142.0,Great Britain,2024-11-18,petroineos,2025-05-29 10:39:35.542306
19/11/2024,GB,Gas,Pembroke-2,8652.0,Great Britain,2024-11-19,petroineos,2025-05-29 10:39:35.542306
20/11/2024,GB,Gas,Pembroke-2,5759.0,Great Britain,2024-11-20,petroineos,2025-05-29 10:39:35.542306
21/11/2024,GB,Gas,Pembroke-2,7845.0,Great Britain,2024-11-21,petroineos,2025-05-29 10:39:35.542306
22/11/2024,GB,Gas,Pembroke-2,5532.0,Great Britain,2024-11-22,petroineos,2025-05-29 10:39:35.542306
23/11/2024,GB,Gas,Pembroke-2,7959.0,Great Britain,2024-11-23,petroineos,2025-05-29 10:39:35.542306
24/11/2024,GB,Gas,Pembroke-2,8748.0,Great Britain,2024-11-24,petroineos,2025-05-29 10:39:35.542306
25/11/2024,GB,Gas,Pembroke-2,6836.0,Great Britain,2024-11-25,petroineos,2025-05-29 10:39:35.542306
26/11/2024,GB,Gas,Pembroke-2,6369.0,Great Britain,2024-11-26,petroineos,2025-05-29 10:39:35.542306
27/11/2024,GB,Gas,Pembroke-2,6184.0,Great Britain,2024-11-27,petroineos,2025-05-29 10:39:35.542306
28/11/2024,GB,Gas,Pembroke-2,6303.0,Great Britain,2024-11-28,petroineos,2025-05-29 10:39:35.542306
29/11/2024,GB,Gas,Pembroke-2,6505.0,Great Britain,2024-11-29,petroineos,2025-05-29 10:39:35.542306
30/11/2024,GB,Gas,Pembroke-2,5128.0,Great Britain,2024-11-30,petroineos,2025-05-29 10:39:35.542306
01/12/2024,GB,Gas,Pembroke-2,6293.0,Great Britain,2024-12-01,petroineos,2025-05-29 10:39:35.542306
02/12/2024,GB,Gas,Pembroke-2,6205.0,Great Britain,2024-12-02,petroineos,2025-05-29 10:39:35.542306
03/12/2024,GB,Gas,Pembroke-2,5563.0,Great Britain,2024-12-03,petroineos,2025-05-29 10:39:35.542306
04/12/2024,GB,Gas,Pembroke-2,5790.0,Great Britain,2024-12-04,petroineos,2025-05-29 10:39:35.542306
05/12/2024,GB,Gas,Pembroke-2,5142.0,Great Britain,2024-12-05,petroineos,2025-05-29 10:39:35.542306
06/12/2024,GB,Gas,Pembroke-2,8224.0,Great Britain,2024-12-06,petroineos,2025-05-29 10:39:35.542306
07/12/2024,GB,Gas,Pembroke-2,8068.0,Great Britain,2024-12-07,petroineos,2025-05-29 10:39:35.542306
08/12/2024,GB,Gas,Pembroke-2,7459.0,Great Britain,2024-12-08,petroineos,2025-05-29 10:39:35.542306
09/12/2024,GB,Gas,Pembroke-2,7660.0,Great Britain,2024-12-09,petroineos,2025-05-29 10:39:35.542306
10/12/2024,GB,Gas,Pembroke-2,7124.0,Great Britain,2024-12-10,petroineos,2025-05-29 10:39:35.542306
11/12/2024,GB,Gas,Pembroke-2,8976.0,Great Britain,2024-12-11,petroineos,2025-05-29 10:39:35.542306
12/12/2024,GB,Gas,Pembroke-2,7114.0,Great Britain,2024-12-12,petroineos,2025-05-29 10:39:35.542306
13/12/2024,GB,Gas,Pembroke-2,8582.0,Great Britain,2024-12-13,petroineos,2025-05-29 10:39:35.542306
14/12/2024,GB,Gas,Pembroke-2,5348.0,Great Britain,2024-12-14,petroineos,2025-05-29 10:39:35.542306
15/12/2024,GB,Gas,Pembroke-2,5257.0,Great Britain,2024-12-15,petroineos,2025-05-29 10:39:35.542306
16/12/2024,GB,Gas,Pembroke-2,8594.0,Great Britain,2024-12-16,petroineos,2025-05-29 10:39:35.542306
17/12/2024,GB,Gas,Pembroke-2,8652.0,Great Britain,2024-12-17,petroineos,2025-05-29 10:39:35.542306
18/12/2024,GB,Gas,Pembroke-2,6726.0,Great Britain,2024-12-18,petroineos,2025-05-29 10:39:35.542306
19/12/2024,GB,Gas,Pembroke-2,5924.0,Great Britain,2024-12-19,petroineos,2025-05-29 10:39:35.542306
20/12/2024,GB,Gas,Pembroke-2,8105.0,Great Britain,2024-12-20,petroineos,2025-05-29 10:39:35.542306
21/12/2024,GB,Gas,Pembroke-2,5730.0,Great Britain,2024-12-21,petroineos,2025-05-29 10:39:35.542306
22/12/2024,GB,Gas,Pembroke-2,8984.0,Great Britain,2024-12-22,petroineos,2025-05-29 10:39:35.542306
23/12/2024,GB,Gas,Pembroke-2,5341.0,Great Britain,2024-12-23,petroineos,2025-05-29 10:39:35.542306
24/12/2024,GB,Gas,Pembroke-2,6429.0,Great Britain,2024-12-24,petroineos,2025-05-29 10:39:35.542306
25/12/2024,GB,Gas,Pembroke-2,5676.0,Great Britain,2024-12-25,petroineos,2025-05-29 10:39:35.542306
26/12/2024,GB,Gas,Pembroke-2,5631.0,Great Britain,2024-12-26,petroineos,2025-05-29 10:39:35.542306
27/12/2024,GB,Gas,Pembroke-2,6773.0,Great Britain,2024-12-27,petroineos,2025-05-29 10:39:35.542306
28/12/2024,GB,Gas,Pembroke-2,7510.0,Great Britain,2024-12-28,petroineos,2025-05-29 10:39:35.542306
29/12/2024,GB,Gas,Pembroke-2,5161.0,Great Britain,2024-12-29,petroineos,2025-05-29 10:39:35.542306
30/12/2024,GB,Gas,Pembroke-2,8719.0,Great Britain,2024-12-30,petroineos,2025-05-29 10:39:35.542306
31/12/2024,GB,Gas,Pembroke-2,7527.0,Great Britain,2024-12-31,petroineos,2025-05-29 10:39:35.542306
01/01/2025,GB,Gas,Pembroke-2,8071.0,Great Britain,2025-01-01,petroineos,2025-05-29 10:39:35.542306
02/01/2025,GB,Gas,Pembroke-2,6633.0,Great Britain,2025-01-02,petroineos,2025-05-29 10:39:35.542306
03/01/2025,GB,Gas,Pembroke-2,7777.0,Great Britain,2025-01-03,petroineos,2025-05-29 10:39:35.542306
04/01/2025,GB,Gas,Pembroke-2,5762.0,Great Britain,2025-01-04,petroineos,2025-05-29 10:39:35.542306
05/01/2025,GB,Gas,Pembroke-2,8609.0,Great Britain,2025-01-05,petroineos,2025-05-29 10:39:35.542306
06/01/2025,GB,Gas,Pembroke-2,8400.0,Great Britain,2025-01-06,petroineos,2025-05-29 10:39:35.542306
07/01/2025,GB,Gas,Pembroke-2,7797.0,Great Britain,2025-01-07,petroineos,2025-05-29 10:39:35.542306
08/01/2025,GB,Gas,Pembroke-2,6490.0,Great Britain,2025-01-08,petroineos,2025-05-29 10:39:35.542306
09/01/2025,GB,Gas,Pembroke-2,6258.0,Great Britain,2025-01-09,petroineos,2025-05-29 10:39:35.542306
10/01/2025,GB,Gas,Pembroke-2,6299.0,Great Britain,2025-01-10,petroineos,2025-05-29 10:39:35.542306
11/01/2025,GB,Gas,Pembroke-2,8018.0,Great Britain,2025-01-11,petroineos,2025-05-29 10:39:35.542306
12/01/2025,GB,Gas,Pembroke-2,6381.0,Great Britain,2025-01-12,petroineos,2025-05-29 10:39:35.542306
13/01/2025,GB,Gas,Pembroke-2,8154.0,Great Britain,2025-01-13,petroineos,2025-05-29 10:39:35.542306
14/01/2025,GB,Gas,Pembroke-2,5246.0,Great Britain,2025-01-14,petroineos,2025-05-29 10:39:35.542306
15/01/2025,GB,Gas,Pembroke-2,6705.0,Great Britain,2025-01-15,petroineos,2025-05-29 10:39:35.542306
16/01/2025,GB,Gas,Pembroke-2,5571.0,Great Britain,2025-01-16,petroineos,2025-05-29 10:39:35.542306
17/01/2025,GB,Gas,Pembroke-2,7261.0,Great Britain,2025-01-17,petroineos,2025-05-29 10:39:35.542306
18/01/2025,GB,Gas,Pembroke-2,7958.0,Great Britain,2025-01-18,petroineos,2025-05-29 10:39:35.542306
19/01/2025,GB,Gas,Pembroke-2,6723.0,Great Britain,2025-01-19,petroineos,2025-05-29 10:39:35.542306
20/01/2025,GB,Gas,Pembroke-2,6376.0,Great Britain,2025-01-20,petroineos,2025-05-29 10:39:35.542306
21/01/2025,GB,Gas,Pembroke-2,7991.0,Great Britain,2025-01-21,petroineos,2025-05-29 10:39:35.542306
22/01/2025,GB,Gas,Pembroke-2,6789.0,Great Britain,2025-01-22,petroineos,2025-05-29 10:39:35.542306
23/01/2025,GB,Gas,Pembroke-2,7990.0,Great Britain,2025-01-23,petroineos,2025-05-29 10:39:35.542306
24/01/2025,GB,Gas,Pembroke-2,5250.0,Great Britain,2025-01-24,petroineos,2025-05-29 10:39:35.542306
25/01/2025,GB,Gas,Pembroke-2,8211.0,Great Britain,2025-01-25,petroineos,2025-05-29 10:39:35.542306
26/01/2025,GB,Gas,Pembroke-2,7267.0,Great Britain,2025-01-26,petroineos,2025-05-29 10:39:35.542306
27/01/2025,GB,Gas,Pembroke-2,5167.0,Great Britain,2025-01-27,petroineos,2025-05-29 10:39:35.542306
28/01/2025,GB,Gas,Pembroke-2,7152.0,Great Britain,2025-01-28,petroineos,2025-05-29 10:39:35.542306
29/01/2025,GB,Gas,Pembroke-2,6554.0,Great Britain,2025-01-29,petroineos,2025-05-29 10:39:35.542306
30/01/2025,GB,Gas,Pembroke-2,6292.0,Great Britain,2025-01-30,petroineos,2025-05-29 10:39:35.542306
31/01/2025,GB,Gas,Pembroke-2,8750.0,Great Britain,2025-01-31,petroineos,2025-05-29 10:39:35.542306
01/02/2025,GB,Gas,Pembroke-2,6177.0,Great Britain,2025-02-01,petroineos,2025-05-29 10:39:35.542306
02/02/2025,GB,Gas,Pembroke-2,8732.0,Great Britain,2025-02-02,petroineos,2025-05-29 10:39:35.542306
03/02/2025,GB,Gas,Pembroke-2,8149.0,Great Britain,2025-02-03,petroineos,2025-05-29 10:39:35.542306
04/02/2025,GB,Gas,Pembroke-2,7912.0,Great Britain,2025-02-04,petroineos,2025-05-29 10:39:35.542306
05/02/2025,GB,Gas,Pembroke-2,8005.0,Great Britain,2025-02-05,petroineos,2025-05-29 10:39:35.542306
06/02/2025,GB,Gas,Pembroke-2,5491.0,Great Britain,2025-02-06,petroineos,2025-05-29 10:39:35.542306
07/02/2025,GB,Gas,Pembroke-2,8717.0,Great Britain,2025-02-07,petroineos,2025-05-29 10:39:35.542306
08/02/2025,GB,Gas,Pembroke-2,7887.0,Great Britain,2025-02-08,petroineos,2025-05-29 10:39:35.542306
09/02/2025,GB,Gas,Pembroke-2,8436.0,Great Britain,2025-02-09,petroineos,2025-05-29 10:39:35.542306
10/02/2025,GB,Gas,Pembroke-2,6977.0,Great Britain,2025-02-10,petroineos,2025-05-29 10:39:35.542306
11/02/2025,GB,Gas,Pembroke-2,7455.0,Great Britain,2025-02-11,petroineos,2025-05-29 10:39:35.542306
12/02/2025,GB,Gas,Pembroke-2,6599.0,Great Britain,2025-02-12,petroineos,2025-05-29 10:39:35.542306
13/02/2025,GB,Gas,Pembroke-2,6970.0,Great Britain,2025-02-13,petroineos,2025-05-29 10:39:35.542306
14/02/2025,GB,Gas,Pembroke-2,7826.0,Great Britain,2025-02-14,petroineos,2025-05-29 10:39:35.542306
15/02/2025,GB,Gas,Pembroke-2,8580.0,Great Britain,2025-02-15,petroineos,2025-05-29 10:39:35.542306
16/02/2025,GB,Gas,Pembroke-2,6598.0,Great Britain,2025-02-16,petroineos,2025-05-29 10:39:35.542306
17/02/2025,GB,Gas,Pembroke-2,8308.0,Great Britain,2025-02-17,petroineos,2025-05-29 10:39:35.542306
18/02/2025,GB,Gas,Pembroke-2,8083.0,Great Britain,2025-02-18,petroineos,2025-05-29 10:39:35.542306
19/02/2025,GB,Gas,Pembroke-2,6211.0,Great Britain,2025-02-19,petroineos,2025-05-29 10:39:35.542306
20/02/2025,GB,Gas,Pembroke-2,7211.0,Great Britain,2025-02-20,petroineos,2025-05-29 10:39:35.542306
21/02/2025,GB,Gas,Pembroke-2,8214.0,Great Britain,2025-02-21,petroineos,2025-05-29 10:39:35.542306
22/02/2025,GB,Gas,Pembroke-2,7845.0,Great Britain,2025-02-22,petroineos,2025-05-29 10:39:35.542306
23/02/2025,GB,Gas,Pembroke-2,6650.0,Great Britain,2025-02-23,petroineos,2025-05-29 10:39:35.542306
24/02/2025,GB,Gas,Pembroke-2,5539.0,Great Britain,2025-02-24,petroineos,2025-05-29 10:39:35.542306
25/02/2025,GB,Gas,Pembroke-2,7842.0,Great Britain,2025-02-25,petroineos,2025-05-29 10:39:35.542306
26/02/2025,GB,Gas,Pembroke-2,5564.0,Great Britain,2025-02-26,petroineos,2025-05-29 10:39:35.542306
27/02/2025,GB,Gas,Pembroke-2,8014.0,Great Britain,2025-02-27,petroineos,2025-05-29 10:39:35.542306
28/02/2025,GB,Gas,Pembroke-2,7827.0,Great Britain,2025-02-28,petroineos,2025-05-29 10:39:35.542306
01/03/2025,GB,Gas,Pembroke-2,7499.0,Great Britain,2025-03-01,petroineos,2025-05-29 10:39:35.542306
02/03/2025,GB,Gas,Pembroke-2,8335.0,Great Britain,2025-03-02,petroineos,2025-05-29 10:39:35.542306
03/03/2025,GB,Gas,Pembroke-2,8762.0,Great Britain,2025-03-03,petroineos,2025-05-29 10:39:35.542306
04/03/2025,GB,Gas,Pembroke-2,5897.0,Great Britain,2025-03-04,petroineos,2025-05-29 10:39:35.542306
05/03/2025,GB,Gas,Pembroke-2,7152.0,Great Britain,2025-03-05,petroineos,2025-05-29 10:39:35.542306
06/03/2025,GB,Gas,Pembroke-2,7674.0,Great Britain,2025-03-06,petroineos,2025-05-29 10:39:35.542306
07/03/2025,GB,Gas,Pembroke-2,8545.0,Great Britain,2025-03-07,petroineos,2025-05-29 10:39:35.542306
08/03/2025,GB,Gas,Pembroke-2,7678.0,Great Britain,2025-03-08,petroineos,2025-05-29 10:39:35.542306
09/03/2025,GB,Gas,Pembroke-2,5584.0,Great Britain,2025-03-09,petroineos,2025-05-29 10:39:35.542306
10/03/2025,GB,Gas,Pembroke-2,8069.0,Great Britain,2025-03-10,petroineos,2025-05-29 10:39:35.542306
11/03/2025,GB,Gas,Pembroke-2,8278.0,Great Britain,2025-03-11,petroineos,2025-05-29 10:39:35.542306
12/03/2025,GB,Gas,Pembroke-2,8080.0,Great Britain,2025-03-12,petroineos,2025-05-29 10:39:35.542306
13/03/2025,GB,Gas,Pembroke-2,8222.0,Great Britain,2025-03-13,petroineos,2025-05-29 10:39:35.542306
14/03/2025,GB,Gas,Pembroke-2,7840.0,Great Britain,2025-03-14,petroineos,2025-05-29 10:39:35.542306
15/03/2025,GB,Gas,Pembroke-2,8352.0,Great Britain,2025-03-15,petroineos,2025-05-29 10:39:35.542306
16/03/2025,GB,Gas,Pembroke-2,8700.0,Great Britain,2025-03-16,petroineos,2025-05-29 10:39:35.542306
17/03/2025,GB,Gas,Pembroke-2,7591.0,Great Britain,2025-03-17,petroineos,2025-05-29 10:39:35.542306
18/03/2025,GB,Gas,Pembroke-2,5694.0,Great Britain,2025-03-18,petroineos,2025-05-29 10:39:35.542306
19/03/2025,GB,Gas,Pembroke-2,5550.0,Great Britain,2025-03-19,petroineos,2025-05-29 10:39:35.542306
20/03/2025,GB,Gas,Pembroke-2,6313.0,Great Britain,2025-03-20,petroineos,2025-05-29 10:39:35.542306
21/03/2025,GB,Gas,Pembroke-2,7931.0,Great Britain,2025-03-21,petroineos,2025-05-29 10:39:35.542306
22/03/2025,GB,Gas,Pembroke-2,7808.0,Great Britain,2025-03-22,petroineos,2025-05-29 10:39:35.542306
23/03/2025,GB,Gas,Pembroke-2,5252.0,Great Britain,2025-03-23,petroineos,2025-05-29 10:39:35.542306
24/03/2025,GB,Gas,Pembroke-2,6095.0,Great Britain,2025-03-24,petroineos,2025-05-29 10:39:35.542306
25/03/2025,GB,Gas,Pembroke-2,5317.0,Great Britain,2025-03-25,petroineos,2025-05-29 10:39:35.542306
26/03/2025,GB,Gas,Pembroke-2,6384.0,Great Britain,2025-03-26,petroineos,2025-05-29 10:39:35.542306
27/03/2025,GB,Gas,Pembroke-2,8883.0,Great Britain,2025-03-27,petroineos,2025-05-29 10:39:35.542306
28/03/2025,GB,Gas,Pembroke-2,5643.0,Great Britain,2025-03-28,petroineos,2025-05-29 10:39:35.542306
29/03/2025,GB,Gas,Pembroke-2,6683.0,Great Britain,2025-03-29,petroineos,2025-05-29 10:39:35.542306
30/03/2025,GB,Gas,Pembroke-2,6246.0,Great Britain,2025-03-30,petroineos,2025-05-29 10:39:35.542306
31/03/2025,GB,Gas,Pembroke-2,8187.0,Great Britain,2025-03-31,petroineos,2025-05-29 10:39:35.542306
01/04/2025,GB,Gas,Pembroke-2,7071.0,Great Britain,2025-04-01,petroineos,2025-05-29 10:39:35.542306
02/04/2025,GB,Gas,Pembroke-2,6902.0,Great Britain,2025-04-02,petroineos,2025-05-29 10:39:35.542306
03/04/2025,GB,Gas,Pembroke-2,6236.0,Great Britain,2025-04-03,petroineos,2025-05-29 10:39:35.542306
04/04/2025,GB,Gas,Pembroke-2,8845.0,Great Britain,2025-04-04,petroineos,2025-05-29 10:39:35.542306
05/04/2025,GB,Gas,Pembroke-2,6353.0,Great Britain,2025-04-05,petroineos,2025-05-29 10:39:35.542306
06/04/2025,GB,Gas,Pembroke-2,5975.0,Great Britain,2025-04-06,petroineos,2025-05-29 10:39:35.542306
07/04/2025,GB,Gas,Pembroke-2,5226.0,Great Britain,2025-04-07,petroineos,2025-05-29 10:39:35.542306
08/04/2025,GB,Gas,Pembroke-2,7335.0,Great Britain,2025-04-08,petroineos,2025-05-29 10:39:35.542306
09/04/2025,GB,Gas,Pembroke-2,8769.0,Great Britain,2025-04-09,petroineos,2025-05-29 10:39:35.542306
10/04/2025,GB,Gas,Pembroke-2,7833.0,Great Britain,2025-04-10,petroineos,2025-05-29 10:39:35.542306
11/04/2025,GB,Gas,Pembroke-2,5911.0,Great Britain,2025-04-11,petroineos,2025-05-29 10:39:35.542306
12/04/2025,GB,Gas,Pembroke-2,8352.0,Great Britain,2025-04-12,petroineos,2025-05-29 10:39:35.542306
13/04/2025,GB,Gas,Pembroke-2,8307.0,Great Britain,2025-04-13,petroineos,2025-05-29 10:39:35.542306
14/04/2025,GB,Gas,Pembroke-2,5553.0,Great Britain,2025-04-14,petroineos,2025-05-29 10:39:35.542306
15/04/2025,GB,Gas,Pembroke-2,8214.0,Great Britain,2025-04-15,petroineos,2025-05-29 10:39:35.542306
16/04/2025,GB,Gas,Pembroke-2,8195.0,Great Britain,2025-04-16,petroineos,2025-05-29 10:39:35.542306
17/04/2025,GB,Gas,Pembroke-2,7438.0,Great Britain,2025-04-17,petroineos,2025-05-29 10:39:35.542306
18/04/2025,GB,Gas,Pembroke-2,7593.0,Great Britain,2025-04-18,petroineos,2025-05-29 10:39:35.542306
19/04/2025,GB,Gas,Pembroke-2,5115.0,Great Britain,2025-04-19,petroineos,2025-05-29 10:39:35.542306
20/04/2025,GB,Gas,Pembroke-2,5321.0,Great Britain,2025-04-20,petroineos,2025-05-29 10:39:35.542306
21/04/2025,GB,Gas,Pembroke-2,8301.0,Great Britain,2025-04-21,petroineos,2025-05-29 10:39:35.542306
22/04/2025,GB,Gas,Pembroke-2,5138.0,Great Britain,2025-04-22,petroineos,2025-05-29 10:39:35.542306
23/04/2025,GB,Gas,Pembroke-2,8662.0,Great Britain,2025-04-23,petroineos,2025-05-29 10:39:35.542306
24/04/2025,GB,Gas,Pembroke-2,5324.0,Great Britain,2025-04-24,petroineos,2025-05-29 10:39:35.542306
25/04/2025,GB,Gas,Pembroke-2,6165.0,Great Britain,2025-04-25,petroineos,2025-05-29 10:39:35.542306
01/01/2024,GB,Wind ,Hornsea-1,260.166079,Great Britain,2024-01-01,petroineos,2025-05-29 10:39:35.659833
02/01/2024,GB,Wind ,Hornsea-1,709.48082,Great Britain,2024-01-02,petroineos,2025-05-29 10:39:35.659833
03/01/2024,GB,Wind ,Hornsea-1,431.5276805,Great Britain,2024-01-03,petroineos,2025-05-29 10:39:35.659833
04/01/2024,GB,Wind ,Hornsea-1,223.8684725,Great Britain,2024-01-04,petroineos,2025-05-29 10:39:35.659833
05/01/2024,GB,Wind ,Hornsea-1,686.9850089,Great Britain,2024-01-05,petroineos,2025-05-29 10:39:35.659833
06/01/2024,GB,Wind ,Hornsea-1,482.9389507,Great Britain,2024-01-06,petroineos,2025-05-29 10:39:35.659833
07/01/2024,GB,Wind ,Hornsea-1,391.9681302,Great Britain,2024-01-07,petroineos,2025-05-29 10:39:35.659833
08/01/2024,GB,Wind ,Hornsea-1,478.3591693,Great Britain,2024-01-08,petroineos,2025-05-29 10:39:35.659833
09/01/2024,GB,Wind ,Hornsea-1,730.1891955,Great Britain,2024-01-09,petroineos,2025-05-29 10:39:35.659833
10/01/2024,GB,Wind ,Hornsea-1,108.9094077,Great Britain,2024-01-10,petroineos,2025-05-29 10:39:35.659833
11/01/2024,GB,Wind ,Hornsea-1,788.0407364,Great Britain,2024-01-11,petroineos,2025-05-29 10:39:35.659833
12/01/2024,GB,Wind ,Hornsea-1,900.6480505,Great Britain,2024-01-12,petroineos,2025-05-29 10:39:35.659833
13/01/2024,GB,Wind ,Hornsea-1,450.2771879,Great Britain,2024-01-13,petroineos,2025-05-29 10:39:35.659833
14/01/2024,GB,Wind ,Hornsea-1,345.2368978,Great Britain,2024-01-14,petroineos,2025-05-29 10:39:35.659833
15/01/2024,GB,Wind ,Hornsea-1,897.1257019,Great Britain,2024-01-15,petroineos,2025-05-29 10:39:35.659833
16/01/2024,GB,Wind ,Hornsea-1,675.5370319,Great Britain,2024-01-16,petroineos,2025-05-29 10:39:35.659833
17/01/2024,GB,Wind ,Hornsea-1,790.0488941,Great Britain,2024-01-17,petroineos,2025-05-29 10:39:35.659833
18/01/2024,GB,Wind ,Hornsea-1,626.4812484,Great Britain,2024-01-18,petroineos,2025-05-29 10:39:35.659833
19/01/2024,GB,Wind ,Hornsea-1,44.93792871,Great Britain,2024-01-19,petroineos,2025-05-29 10:39:35.659833
20/01/2024,GB,Wind ,Hornsea-1,798.2779073,Great Britain,2024-01-20,petroineos,2025-05-29 10:39:35.659833
21/01/2024,GB,Wind ,Hornsea-1,192.2338835,Great Britain,2024-01-21,petroineos,2025-05-29 10:39:35.659833
